share_permanent,share_track_res,q0_per_review,q_fp_uplift,q_res_work0,q_res_work_uplift,q_res_to_fp0,q_res_to_fp_reduction,res_expiry_to_fp,relapse_per_year,p_employment,p_fleksjob,p_other_benefit,net_cost_employment,net_cost_fleksjob,net_cost_other,program_cost_per_participant,folkepension_age,flat_discount,mean_saving
0.6186136735335775,0.48261506323984216,0.01318803443967129,0.019510251234039835,0.07904266821091571,0.029971744528083006,0.1705391797767427,0.018209096045408858,0.5650504591618257,0.046317008026756576,0.23258182528182272,0.30303063055518703,0.46438754416299033,-87218.14813185392,142565.92999821308,119509.10841180747,11273.011832299104,70,0.039656094959204004,28856.25401011346
0.6194378553307277,0.5595421478072424,0.013373384831323661,0.009659796582395776,0.13460311739453326,0.03889150947260971,0.13544611631618356,0.04950516718225487,0.5452446138498436,0.08822814965485061,0.1889015899229605,0.35047941849319353,0.460618991583846,-108924.75882988062,120930.83895651472,157928.39467794952,15544.816184109894,68,0.03509208935402984,9173.522827761319
0.4444222861134723,0.3804009760752924,0.01172643926173099,0.01589649263542402,0.0723102356991394,0.0267167312691526,0.1791626600489529,0.018163759518633887,0.4910360804354791,0.02241753551115692,0.16977495950625648,0.43414172286293645,0.3960833176308069,-123520.3344019069,186609.73233504812,157916.3797771669,8994.887886624785,70,0.02913659146878521,26822.142268066753
0.5766356946339817,0.593087539259104,0.015658599555237483,0.01788532190360801,0.06508217451165667,0.02466258077976714,0.12632663049442383,0.0006411859056102587,0.6118736074400802,0.06767371053024675,0.22231243079646235,0.3836416373354336,0.394045931868104,-31769.76316446983,145757.59389353875,132571.10053229769,11719.409922269237,67,0.022360397444649245,18475.94804601434
0.47463798162239895,0.4968655751978364,0.031053544730214586,0.009525843632115803,0.07339128924596913,0.012283581446797136,0.08989936906141556,0.003168320577054146,0.6525060993165771,0.02123047216027389,0.23551307494791424,0.4395681983563653,0.3249187266957205,-14771.093969316877,104512.16078036527,160473.50867728566,11161.68417791552,69,0.03669249859591533,2971.42818342764
0.43776062105294483,0.6039607245621326,0.013026309719686694,0.024865317611635896,0.09048636645405128,0.05391103469597511,0.09481064797369533,0.0402468286632306,0.7072087342484017,0.025161460125398636,0.1468566327268145,0.32962091616013356,0.523522451113052,-125773.17812302106,142154.42345308085,136586.65182615025,12029.261959751566,71,0.03664047055960057,62913.91065780494
0.4741536135071912,0.5611925583548105,0.02630259983516156,0.014919552481774748,0.07680828663627894,0.010527697849296632,0.07836454949391802,0.02581421088377292,0.38516797733918895,0.03231498950688843,0.29452739385463095,0.4549020537413742,0.25057055240399473,-18450.205860646034,114737.79369373781,135753.18665419865,15483.275667170581,70,0.020192860355090627,36545.20910121406
0.6669744919893537,0.4643453724038871,0.01147030111432783,0.010625632115759183,0.04867589568826511,0.028362411058101583,0.0625196476684002,0.0013847820469275463,0.6998407092855743,0.025160128536505927,0.09439921582313374,0.5260295854641782,0.3795711987126882,-59494.586137606886,121887.86114601122,156663.78694400718,20226.447312979377,69,0.049205136295890524,-9146.171096638587
0.682103587563177,0.5426413902536058,0.008241547857021537,0.015881019064131873,0.11021105011459209,0.03390652990382141,0.09757485500176023,0.04487975563001559,0.5488567659810829,0.05748537761972875,0.15712376913066523,0.5099759079874572,0.3329003228818778,-97321.50230783876,117087.51486127505,149549.53285651008,11708.392073504783,67,0.026504467814508655,29502.98871192301
0.5747309175647763,0.6559460540681535,0.02157538427118096,0.01963200466024876,0.10265883688698714,0.07830936481952264,0.11666675957908805,0.023191247874778775,0.6296279468550456,0.04981215504945286,0.07491150228285608,0.4858385237835283,0.43924997393361565,-83434.32552777277,114695.24612575068,141847.0067054496,4553.689305936752,69,0.020075074521180857,30510.14774933249
0.6452095573083786,0.5368623630188492,0.0219975770804745,0.01648690215891185,0.05939229785711841,0.06503751302123971,0.0656104845084994,0.035864228112039494,0.6751780949003839,0.04788604588357715,0.17939799415270483,0.5114006599485791,0.3092013458987161,-84674.38334809711,135717.08854476528,134980.9917938204,13404.27560899105,67,0.022158285476124126,48156.771750671425
0.5064116850804328,0.4634994178885503,0.03977539852926238,0.022717395543591146,0.11195455703193509,0.042867904999262955,0.13592325900859634,0.011145016344773828,0.6559241182968674,0.014922977631224611,0.16498921208390893,0.4279156596780134,0.40709512823807764,-67004.47066991175,129680.54200180003,176046.2552070226,6457.785732561938,67,0.025040848231997558,21863.55895197727
0.49326277721728473,0.47661789585973113,0.024243391661136322,0.02250603013189376,0.0863925846227445,0.07331917267541313,0.1280759887930958,0.01965417599748856,0.4434593936615231,0.04170997591077796,0.1607408679090009,0.5356816022030336,0.30357752988796544,-69608.31994861992,103201.22714443036,164987.30286758114,2864.3049362145844,72,0.03543769727481375,69895.63829207332
0.45266867798536425,0.5927514240294602,0.017106751150085753,0.008539634595332258,0.07066430184251325,0.04447374560159363,0.0732197120794751,0.04713403940863958,0.7753587178153919,0.01770094442519066,0.1999649133150503,0.4982688863062564,0.30176620037869323,-39030.01514961131,113574.55553036423,156781.95172669116,9947.433799841878,72,0.03649289899088578,46582.48219012234
0.49072464660363235,0.643151353532473,0.0223231321226852,0.00521299704556135,0.10346169934439375,0.08507242618033627,0.08163503668524606,0.01042778340593894,0.7488781297322953,0.02360776138702491,0.19053834313402515,0.42466359203495163,0.38479806483102336,-78044.80282274108,120606.64243152307,148720.94940644747,10867.414322585048,68,0.02889309980345252,58657.7701203596
0.3840009146815864,0.5673016774498252,0.02497176224970226,0.024343540535287894,0.12448025932229259,0.015333469876928225,0.09295406726279724,0.045194450287073085,0.8655292604817436,0.037723897334575485,0.2948933374738564,0.39165918689797574,0.313447475628168,-43315.28284376815,104441.67801168717,135431.2305094963,9517.403437855424,67,0.037492184876077285,57277.111871724715
0.5277354560637214,0.5437385937617398,0.01085242254762007,0.01400361885170985,0.10795113824438829,0.0511956163425751,0.084050970099166,0.0016333235235320154,0.7509973110634394,0.06932719084446379,0.16654620934100967,0.4900907663948843,0.3433630242641059,-78310.21697923644,87508.07399514607,122125.10309448658,7116.925797089529,69,0.03142124499930169,31128.72849663221
0.5542454116961245,0.4220156216203945,0.0077654362526470965,0.009149809827902937,0.10304371790265536,0.03691230538370273,0.0468584754526072,0.03625134961405274,0.6526970072217222,0.05361522812295636,0.17672205486042214,0.4160812071146682,0.40719673802490963,-26685.228376644176,79751.51388770758,177144.69445541943,7036.912628649961,70,0.02291227718318569,27811.26248770967
0.599752698713582,0.48156624239514256,0.0062037977875314355,0.026818411431709634,0.05925704023036726,0.01572903903699216,0.09319293026313442,0.046699114583317054,0.6035975788511734,0.011077453107630437,0.40430084388944126,0.3905529439065122,0.20514621220404658,-43728.11150916007,123899.59484180587,166773.85450121306,6854.216482438887,69,0.04255465177465805,72659.08763480872
0.513776345670927,0.5280037299194436,0.026865917917239922,0.027365933283461246,0.09431456896394116,0.029012783820202684,0.13400180235627668,0.005983285325785365,0.6919477585306351,0.022615554387960864,0.10664526924057502,0.3816447780781224,0.5117099526813025,-88383.54316715416,88116.61370498568,160407.76017189713,12081.725595919743,68,0.043601300434348324,25333.131006618416
0.5579091246397874,0.6915436330658422,0.008254463007465636,0.00553711046687342,0.08129452345518916,0.05061622206524248,0.15574591285535924,0.024780810321208255,0.5067369370223372,0.024603123823210206,0.24077911422728035,0.4792399048225652,0.27998098095015445,-53522.71002397139,163261.7477928902,133243.53321889244,14708.537250774416,67,0.03226874390472499,27716.605075218402
0.4417477540801184,0.5452603743535542,0.021512909374436506,0.024348711477177633,0.24783638917733328,0.05484183952948507,0.12154927729584879,0.041449676950452416,0.5055973055409828,0.051715831869243174,0.2862661035724928,0.2676350724710395,0.44609882395646777,-93964.90802693396,113683.01407813349,107030.39087720001,6904.639157676736,69,0.025461478330503603,118622.08778409455
0.5342481269691415,0.606865953101959,0.005193532392788616,0.0231971409075521,0.1819612257525116,0.06388830364613342,0.05228175932012433,0.007126204634870792,0.585685752481042,0.03767946970231563,0.17893722270105536,0.3659812215429788,0.4550815557559657,-66393.92738840262,105828.22754949126,127160.20370133605,10695.765867720445,71,0.04654211325177117,37384.68388524493
0.5889270741852237,0.5504685519210465,0.0032245049759416617,0.0150342370105849,0.15410185968579393,0.06692766979530741,0.08212640082706549,0.0028312321082328675,0.7196009130713479,0.04524364596901404,0.1339341230679765,0.4715401503301498,0.39452572660187385,-77687.60899993851,154999.60522431726,163345.64280948805,9671.442041767099,70,0.04335994751237652,-2169.86508245669
0.5524564895691335,0.37754200675247057,0.009261779018452763,0.005023313292408423,0.05390125192016545,0.041402000871868724,0.10086069645926496,0.01951884014810942,0.6498020421689304,0.04201513562744639,0.20529008934225657,0.5706529105947046,0.22405700006303902,-27796.078810007744,135504.0676510036,169542.8441250716,20601.29584603322,70,0.03786112290929364,-5505.501406596209
0.7977579371445528,0.510591332127944,0.026401505457257637,0.01982795077401405,0.11835014531153423,0.08330729813564335,0.061604346744191366,0.022578550552407352,0.5061012478139745,0.022714156299762416,0.2213795439896393,0.5028656753750732,0.27575478063528763,-72208.4393865984,117873.78883329079,136764.60944908718,1000.0,69,0.03406230337281989,51156.725015733355
0.45472192720527244,0.43672425151624183,0.02662312107931495,0.02781335231159663,0.12406551230843578,0.031202776446716794,0.09781718029456504,0.020596907392875976,0.4674693236965676,0.04264756454890067,0.3400404717675775,0.3965170265023961,0.26344250173002637,-48258.990534905424,80393.27327497784,111542.84817954269,12796.32685668731,72,0.04346509617092965,76825.93438863382
0.5875524945954018,0.35845458501214955,0.05346109465512816,0.021559506479683826,0.05929596640754243,0.08215845472171603,0.03379607682289701,0.0008175073594776039,0.5677500834152708,0.02757685137839964,0.04904312089953932,0.45732993605761935,0.4936269430428413,-70336.51422873582,221352.2343368102,164069.58844275627,14329.385687127147,67,0.04405507222997012,-50149.79054249822
0.652367583342968,0.5031799678194061,0.031044314347828585,0.016931336043366392,0.05886926738525765,0.06457686772640304,0.08167142887210917,0.03903518603872619,0.5670764463613274,0.04130966035667857,0.2644164450340488,0.5125364914225927,0.22304706354335838,-49841.7143477736,105861.85085371288,146086.40434371153,15392.905649895121,70,0.041467728185120095,47018.223980305374
0.6470706870005608,0.4229878978807103,0.009023718067746158,0.011011926646364526,0.0361028472513125,0.0288929103685909,0.03779815513378359,0.03688801184974968,0.60990984589205,0.023798815847905313,0.2556098189049039,0.36449836346381004,0.379891817631286,-35419.52972724506,154029.57274876727,190847.89052308025,8345.991443061315,71,0.043098916322062815,12073.60093699744
0.6148933341438576,0.45250755353607175,0.0271836587386456,0.02545381380817197,0.1151910220959295,0.042761351950492923,0.1944540924550641,0.041054873685139104,0.8370636061910312,0.019344720163424464,0.13274714183737185,0.4459188126360608,0.4213340455265674,-75739.55076221057,164743.60848307906,121300.6744541752,7817.759639515482,71,0.030692605853761438,33186.602663023885
0.6007633089274531,0.6092856494708426,0.010509374781269792,0.02403973287167945,0.061916589095237264,0.05059573316727705,0.09076770077683458,0.032078415818489074,0.7040893447664665,0.01383650165958682,0.18607431147599487,0.3404491753223662,0.473476513201639,-61763.17156976988,89669.99570777359,131003.39871467566,5219.1292167307465,69,0.04961077917206905,78635.18208561954
0.4851673712533656,0.4974980699994136,0.02843485069765551,0.01396878723248071,0.09074598283689608,0.013816499771935442,0.06844527109008271,0.00792041141581854,0.653102555334594,0.06297275135492396,0.18918595372898017,0.3078135168587153,0.5030005294123047,-71528.1841667313,161949.88530877393,155752.1560910476,16120.259263984566,71,0.03581209080386616,-7390.141718752674
0.5880824179880767,0.36795930799716287,0.03970045660942424,0.015676856648939873,0.06876430342311882,0.017594793150362723,0.127979402597266,0.011853062158184014,0.7027906019720096,0.055694825824855576,0.2117505177354426,0.47258976875650255,0.31565971350805494,-52135.35230749601,139753.08409348718,157719.96758123345,10293.146792616571,68,0.020564767798739034,9789.995737680063
0.5262652911082873,0.4387701239973747,0.022770129082052375,0.005398823308743995,0.05816170416453181,0.04268166713388076,0.09652563455507909,0.045626868942577274,0.701635546170796,0.0182818847834747,0.10059927398218961,0.44663500333596384,0.4527657226818465,-107485.71918398813,138364.44905601366,141906.75051594706,5919.027907200875,67,0.031737488737468685,18946.052212693987
0.41648367686591375,0.462607609967063,0.03238610372294453,0.018907608085385948,0.06720897866500826,0.08617669035291742,0.1359654901790277,0.01543339975698409,0.6804830540551795,0.09802144216253865,0.18895203649842118,0.4269992333612833,0.3840487301402955,6449.094372524251,104492.09079201003,143330.10735607985,11475.705256200086,68,0.02561885427128542,29210.13992867298
0.609379083376684,0.4140068860209874,0.009521345403842276,0.016567690727099953,0.12594783850187413,0.07347318482425115,0.11162156395923527,0.03356490754049334,0.5481202152338668,0.008316250220766333,0.11501424351399056,0.37043058273749624,0.5145551737485132,-100930.01699402466,116265.35234391186,131277.3244140224,8985.73245947963,68,0.030857282659598962,36713.89478644723
0.6715392443260108,0.5296683502058854,0.02460082909707266,0.02681921753222642,0.1409990945760767,0.03407629907309415,0.04975423878475056,0.029793761769151807,0.5132747331863994,0.08071706788749432,0.12388047075051978,0.4201449928217051,0.45597453642777497,-65580.80115369646,92781.80157745437,108269.81504213811,1000.0,70,0.047229969441322996,30121.676440515705
0.5455041876807084,0.5795110873871695,0.01876164275478079,0.026567703606189465,0.10672587282259267,0.05643345679503095,0.11749396551841028,0.022742683001589766,0.6045446691807231,0.022636796839490242,0.11953461944425813,0.49187972297721694,0.3885856575785248,-92442.37927955236,94260.72274313866,171132.31707679539,16235.913560754625,71,0.042068811927047194,42926.65600750058
0.5442236030768259,0.4629986618759281,0.024037778528105177,0.010680095615048799,0.09276237886180075,0.07410946240469699,0.0633029618895409,0.014115210710190219,0.5085013963408723,0.03897656266843032,0.237552562378553,0.47827182004373325,0.28417561757771376,-63674.728872064225,122738.67637862728,129162.53917125048,7906.84457981498,67,0.03317071944624013,45077.491322286936
0.48482097081643005,0.5837105664797534,0.02174377660376213,0.018433994848797874,0.10361532543253257,0.052617711926493324,0.09063099108098957,0.025404968637123566,0.6516424929162411,0.03418856127691964,0.2261140228626468,0.4571606761175571,0.316725301019796,-78214.27015218734,141554.00330200727,183208.68949487555,11016.378694563038,72,0.03942661249782959,44985.76616765983
0.42442274032679544,0.5366778444508638,0.005723988915209455,0.025614399771009336,0.09675451839415106,0.08314100895378242,0.042092567384577485,0.02663063183577462,0.610829535712328,0.04949422919786185,0.14455107233669712,0.37425389654280405,0.4811950311204988,-28436.419821952048,138119.58233554114,150200.21815893942,20915.34898565467,70,0.020994357662180867,19512.150960612995
0.7198028282589274,0.5611467444092936,0.016959121581241784,0.01091907810932718,0.05847284671542749,0.07262547704699303,0.14283970246795577,0.03201137243723457,0.5327389437389518,0.008883897113500716,0.12892077608536445,0.5064299389156967,0.364649284998939,-66794.6564841989,131806.2497968061,160300.28733231183,16173.441392467821,70,0.0314139968078944,28712.439939206364
0.5296602386403294,0.3807766037754379,0.0029192540794583314,0.027888242377317733,0.08340703303140833,0.06527888534557849,0.06463407063718943,0.04253637152662496,0.46907060568566883,0.02188771921967991,0.13492471626036842,0.5538408113541334,0.3112344723854981,-92954.97478440021,72252.9688393117,163951.0844581448,7429.0325568612425,70,0.021410513791344402,133234.0551184343
0.5637050750247531,0.5025155912284146,0.029159993122724083,0.008485840306743058,0.050971068131881556,0.0820393759349398,0.07309376360168607,0.03983372287070819,0.6878684139601913,0.16093962888672544,0.2500723788360045,0.3542587549017751,0.39566886626222036,-46073.608660966886,129203.70506407185,144589.29068334037,15691.126447405064,72,0.043250448288477995,-113.93653455187706
0.6025912067342702,0.5404336319991727,0.004681347772565483,0.009746730128687068,0.08565017121780319,0.03442680480210556,0.18964781179089577,0.04335052102854628,0.5395765134175634,0.035605491453407676,0.28507085589793135,0.3925645376405207,0.3223646064615479,-22531.149257889047,54432.18168396709,154236.70218701064,12120.710352927998,68,0.027792017430461557,58334.51257884121
0.7290579168443332,0.6072538911278841,0.009627117743182369,0.029428335065207964,0.12519804675856272,0.026965261577313493,0.07941069936423177,0.04604760278162962,0.6827112420512297,0.05054944894255871,0.19319996466032605,0.42151761684217326,0.3852824184975007,-10833.436785047017,95565.70843735417,128048.2090238484,21882.58815946519,72,0.03427856275730937,26164.532916419193
0.3800490943979473,0.37174972521969624,0.014002039874352145,0.021302144080727555,0.039048014325984086,0.01154296392208007,0.1928773324313132,0.005602699313490634,0.7449107652943265,0.044610948436218274,0.21277717333090368,0.3496278040377785,0.4375950226313179,-48027.147153146594,96462.41955357886,148171.01428175395,6539.394884723094,72,0.046066472467754464,30763.80289359646
0.5371328725070342,0.3912482709747353,0.01190345468700567,0.02609687535092037,0.1264000476913986,0.06673757735671595,0.07524407701518904,0.026964293949923897,0.7175750166967965,0.006701306694770477,0.16582920914112576,0.477100369997976,0.35707042086089835,-77039.75616784616,101016.55405024368,131853.3269548449,9687.340218323841,69,0.04934842007163342,74576.70962406001
0.6207820002190315,0.5752816678386476,0.004580151454077106,0.014211981730791032,0.05437128796216257,0.08175586698159155,0.0510598449295789,0.03820887305722101,0.4910885769145674,0.04125109381624477,0.12124424755680083,0.5493406524454255,0.3294150999977736,-50502.44634093957,104747.5917682479,130197.15022263669,13815.272236252411,70,0.045225105868943634,31218.512409917734
0.593020079749155,0.4166966182561918,0.01927740119603442,0.006864467206116207,0.09494368188583843,0.0359167428251744,0.12167861465401801,0.013099140656382863,0.7734765753167947,0.030096562278639463,0.15673049483978468,0.5278925399137963,0.3153769652464191,-53326.152966546906,163496.7741679443,142626.58973553652,12042.111615701255,71,0.027247299980362093,281.8020111067388
0.48343663427459893,0.6380059848465259,0.0026596362864564826,0.005646496863394469,0.18092584423146152,0.04657981767682527,0.08524784490862365,0.008426359039220671,0.6735823109651266,0.04483614377871091,0.0878345589577917,0.42403244411740754,0.4881329969248007,-81517.95769684414,112427.08807416073,156732.20232703426,3387.8458990922,68,0.047065371507351024,6884.5281440012495
0.6321526848026963,0.48038113194998,0.018649761101663165,0.014481260943829797,0.056512801978949215,0.015817007547064065,0.16311263773278445,0.04443565993853648,0.774266636149186,0.04886287956148009,0.057777055959317765,0.38212486447799315,0.5600980795626891,-63644.66209700844,141521.02967592882,143364.94351049012,4052.630444724854,71,0.03456251661165889,4443.7541041791455
0.5540266318861349,0.4542228030438389,0.011300291927262077,0.02602737484360537,0.08266199730963548,0.045907325942881765,0.10142193154980655,0.032089216967939864,0.5955143007226799,0.04467392508826783,0.2626917225183769,0.32886106346091687,0.4084472140207062,-35153.49650202376,147586.5913062127,121925.63989974456,12613.75503593394,69,0.038723722290882556,41655.71596782325
0.49948285514823776,0.43008642645836503,0.012664973327098702,0.029735438702614372,0.03872215110456677,0.06215626458081454,0.1126091062510775,0.00981667416111875,0.5468228685583851,0.10757877698140318,0.23791276768027403,0.3324269498014852,0.4296602825182409,-62177.89758833988,96848.33387016649,137171.25261313416,4908.22685763962,68,0.034626191199333294,43757.66441497177
0.6247071036284554,0.6101836835818416,0.0035300731433984003,0.005495712646292871,0.11065696247464973,0.07440614920284007,0.12960812708443625,0.028500259440247436,0.6854318563020263,0.06527761632176748,0.11074853949844371,0.5473290298192214,0.34192243068233474,-94389.56229105873,96329.99051335547,172654.16610050225,8776.899529424027,70,0.02125391622247708,21256.963482449442
0.5226543022393191,0.389198196036898,0.0038169141848177993,0.01817438644249942,0.05207757981278687,0.019943096357759867,0.06512939398200028,0.043984844926837546,0.5306827551270201,0.04143571144851643,0.26092655316544383,0.4421922870958978,0.29688115973865836,-36949.24204961799,128023.94862827247,135421.21315957065,8324.805721023895,67,0.04429495785697475,34940.48730173984
0.5309267246816947,0.6775456804071585,0.0042082719056379565,0.0253731640861446,0.09474075377022668,0.01624131622831853,0.09833428785013432,0.008776679568033614,0.612629312191437,0.059985341431995395,0.12830599420253236,0.625865365538667,0.2458286402588006,-68852.48259854011,145016.49829772284,151147.52401027674,16242.242747066723,71,0.03935321145621247,-1626.9828609075835
0.4675703210564464,0.5034002797247518,0.028557530745246258,0.01826256397451829,0.10842237875352992,0.026819949088386946,0.09814075713081677,0.037142673880236336,0.6349582592620154,0.03503169007615655,0.1820782713154214,0.42279558858120825,0.39512614010337027,-45204.654793796995,142101.366923828,158914.51609950725,15929.980617679292,68,0.029890308599233365,8582.871864143044
0.43215832071292676,0.46759844875364837,0.015468657645315005,0.025798431890943687,0.15699281386520159,0.06859600200304043,0.19948241595950697,0.016637624816210974,0.8713155923773328,0.06920229040630953,0.12649265594838546,0.4466635265479223,0.42684381750369227,-49344.90509939179,95772.58905443522,155048.26033470224,9266.934928101338,72,0.04606853771639816,26068.09089303151
0.6260902508811879,0.4681286835405782,0.015927299244448394,0.014352117958103386,0.033210660155078855,0.08229384927240972,0.07398327057772996,0.04566011259476399,0.435898058740182,0.03771388421715084,0.24267566133504237,0.47581298004507555,0.2815113586198821,-82422.39731186951,133573.27849072195,163604.36129229752,12520.104662618725,70,0.037278503731912854,56821.02679008606
0.606995680284986,0.454901463549089,0.020193218319724676,0.010355438323976155,0.13178804819641374,0.07885369522972102,0.11809970554542017,0.04217215218153321,0.6916954067816736,0.0382653339372857,0.1435081050351448,0.5309268446287054,0.3255650503361498,-78848.17655159211,94480.54304248613,153568.27430444176,13441.100634599772,69,0.03274621460384285,44555.96253213635
0.5973916681713598,0.507669712014806,0.008382684322115811,0.00546677322282451,0.07138486252573963,0.06380507584570033,0.12634812082143154,0.0221947649841924,0.7302093749773922,0.031171036749378978,0.22969874600757986,0.3744962966718632,0.3958049573205569,-66703.05273096633,87659.26277049193,141558.55286228118,18120.30797549602,69,0.021588500957925985,68878.97979202846
0.5042179092076071,0.39547382389479513,0.01618285636702066,0.024266284005753754,0.0692440058973873,0.0286171574465226,0.11380023666623072,0.004889525719383192,0.6565989016856606,0.08645937305402532,0.12224834227781904,0.44422819083530685,0.4335234668868742,-51019.000714502065,114941.31022723057,130633.61539266698,8036.011994107533,72,0.0332503896768323,20787.39991321547
0.7495697291513804,0.47590702415382985,0.03596209109217871,0.013064817232907098,0.1346561440598479,0.07811355943834061,0.0984734018682385,0.04822630167460346,0.7826895557201095,0.06588218026493288,0.27725054685645095,0.3430228214667362,0.379726631676813,-75774.5743330139,112410.9463998011,173150.9113164384,12721.401630541788,70,0.02621295531053461,44669.28023521377
0.4683062223424729,0.5576566180519407,0.012181656193291798,0.022245489417591146,0.07236690161730444,0.04802224379681684,0.059753808836914536,0.028707441689603836,0.5867669599327691,0.023893140069613544,0.30384274637273984,0.480946684413735,0.2152105692135252,-65435.558555438394,95183.16516182692,110184.73681373028,1000.0,69,0.04682517476258159,107101.01641246781
0.6223110366823774,0.37736217372712705,0.00888242145557298,0.012280892449991221,0.11093376578560178,0.026297425775851844,0.07535409852540648,0.025028228244711948,0.5759442281184954,0.03547034999162296,0.21080673869902664,0.33557512393444205,0.45361813736653134,-87873.31713472042,144515.9493313089,116719.47641106595,6840.068294033502,70,0.032265840901239976,19613.444844590627
0.4987429891874274,0.47674100035055017,0.01047905846972944,0.01474857747817082,0.08239704073913975,0.07645529230435887,0.1508684510737339,0.03475603034549089,0.7514841659548568,0.052538120919196546,0.24482288568947558,0.5632900410646136,0.19188707324591076,-49927.492292018236,112374.08070252504,146277.96400210966,12221.176492138275,71,0.04024281261556272,50468.11087867124
0.45651009684360566,0.6645272115416818,0.02629344869088523,0.029175587945990837,0.09070255430148152,0.08673215772528091,0.09192658561387551,0.024719438444514904,0.7006885564879191,0.018934101609699546,0.15255453323713505,0.3723710776113123,0.47507438915155265,-31295.491713176398,62924.28523188383,126323.20751605259,13572.440090230159,70,0.04042821179949774,116572.49227578101
0.7075599510307515,0.5416517861839931,0.013300636888591809,0.02434329983220409,0.09288192433376194,0.08784001221369833,0.14790885649942567,0.0193779672857273,0.6489775898976414,0.039490162896096886,0.29343894911860907,0.38209180369700324,0.32446924718438763,-50970.68776918379,101229.95610252596,136238.3848425166,10712.209130077954,68,0.04463104972895923,64912.834710956915
0.4315254194170582,0.4497899840868601,0.008218060384749412,0.010385140514458387,0.07372457851442701,0.02848743070933858,0.09454375693812185,0.021328832057953176,0.6520061647598053,0.027779232282482982,0.18463759704510263,0.4735359968858504,0.341826406069047,-83295.31306946045,102939.20255509071,154402.3409404144,5484.7124681655905,70,0.03882880352467441,38634.54455095052
